mean_train_loss,mean_val_loss,train_acc,val_acc
6.755401611328125,2.212925910949707,0.15017245953833908,0.31201910321040066
7.508600234985352,2.2082786560058594,0.2291721942159724,0.370390023879013
10.648832321166992,2.0474135875701904,0.27580260015919345,0.4024940302467498
7.460011005401611,2.2593092918395996,0.27872114619262406,0.41098434598036615
4.6991777420043945,1.9669026136398315,0.3020031838684001,0.408331122313611
9.043581008911133,2.129683256149292,0.3112231361103741,0.4117803130803927
7.248373508453369,1.997545838356018,0.29417617405147256,0.41363756964712123
8.18124771118164,2.0638508796691895,0.31646325285221544,0.419739984080658
11.057869911193848,2.4127285480499268,0.2994826213849828,0.3313876359777129
9.798348426818848,2.148743152618408,0.31228442557707614,0.432210135314407
14.79951000213623,2.1370303630828857,0.3213053860440435,0.4542318917484744
4.976272106170654,2.414769172668457,0.3249535685858318,0.30459007694348633
5.07198429107666,2.2958290576934814,0.3494958875033165,0.4101883788803396
8.236109733581543,2.3453869819641113,0.3613690634120456,0.3685327673122844
6.3915019035339355,2.168562173843384,0.3762934465375431,0.4340673918811356
