mean_train_loss,mean_val_loss,train_acc,val_acc
2.7768654823303223,2.543424367904663,0.1991244361899708,0.24038206420801272
2.412838935852051,2.025843381881714,0.2838286017511276,0.35500132661183337
2.357447862625122,1.9130096435546875,0.3376227115945874,0.4016980631467233
2.5645833015441895,1.8696990013122559,0.33550013266118334,0.43857787211461924
2.314915180206299,1.9545663595199585,0.3475059697532502,0.39904483947996816
2.4057223796844482,1.8748043775558472,0.37708941363756965,0.39798355001326613
2.6627793312072754,2.254272699356079,0.3613690634120456,0.26028124170867606
2.377639055252075,2.132359504699707,0.354139028920138,0.3695940567789865
2.356940507888794,1.9520647525787354,0.3583841867869461,0.41098434598036615
2.8031914234161377,1.8888988494873047,0.3778853807375962,0.4165561156805519
3.5141730308532715,1.8686999082565308,0.3821305386044043,0.4194746617139825
2.277033567428589,1.944239854812622,0.37178296630405944,0.39851419474661715
3.0005035400390625,2.022854804992676,0.38650835765455027,0.3733085699124436
2.5595507621765137,1.9564656019210815,0.391018837888034,0.4160254709472008
2.6135613918304443,2.109187364578247,0.4013664101883789,0.3661448660122048
