mean_train_loss,mean_val_loss,train_acc,val_acc
27.442909240722656,2.3983817100524902,0.15906075882196868,0.32953037941098434
16.191070556640625,2.5657145977020264,0.1907667816396922,0.334040859644468
45.996551513671875,2.5507924556732178,0.24688246219156273,0.39373839214645795
8.765713691711426,2.4633538722991943,0.2488060493499602,0.31679490581055986
14.202045440673828,3.6919496059417725,0.24840806579994693,0.284160254709472
22.390745162963867,2.7640349864959717,0.238060493499602,0.3536747147784558
15.659270286560059,2.970242500305176,0.24131069249137702,0.3138763597771292
43.03738021850586,2.3362808227539062,0.27009816927566993,0.4231891748474396
17.328353881835938,3.005701780319214,0.28343061820111437,0.36879808967895994
39.629825592041016,2.465117931365967,0.29139028920137966,0.43857787211461924
23.226516723632812,3.0628409385681152,0.3106924913770231,0.3831254974794375
18.73688316345215,3.314056158065796,0.31825417882727514,0.321570708410719
60.0081787109375,4.012735366821289,0.3246219156274874,0.4351286813478376
43.6257209777832,4.1287431716918945,0.35984345980366145,0.47758026001591936
45.80839920043945,2.94559383392334,0.367139824887238,0.47121252321570706
