mean_train_loss,mean_val_loss,train_acc,val_acc
131.38011169433594,5.226000785827637,0.11170071637039003,0.1981958079066065
131.0796661376953,8.380598068237305,0.20761475192358717,0.32448925444414967
92.72193908691406,5.515021800994873,0.26379676306712657,0.37224728044574157
127.92195892333984,14.650168418884277,0.29563544706818784,0.382860175112762
124.99512481689453,13.953727722167969,0.3394136375696471,0.3857787211461926
114.31107330322266,12.427221298217773,0.3573228973202441,0.44627222074820905
323.3944396972656,29.179655075073242,0.3754974794375166,0.4369859379145662
38.26136016845703,8.600733757019043,0.376890421862563,0.38418678694613956
138.43222045898438,13.244389533996582,0.3808702573626957,0.4714778455823826
102.05970764160156,16.0850830078125,0.41211196603873707,0.45104802334836824
214.63511657714844,23.80762481689453,0.4182807110639427,0.3916158132130539
116.9316635131836,10.863974571228027,0.4185460334306182,0.46537543114884583
47.59980010986328,6.923887252807617,0.39917750066330593,0.42106659591403556
172.6333770751953,26.767274856567383,0.38902892013796764,0.4672326877155744
107.91716766357422,22.493581771850586,0.4481958079066065,0.4789068718492969
