mean_train_loss,mean_val_loss,train_acc,val_acc
3.0730791091918945,3.2152109146118164,0.0,0.0
2.917039394378662,3.079457998275757,0.125,0.0
2.975289821624756,2.936338424682617,0.125,0.0
3.0119147300720215,2.982848644256592,0.0,0.0
2.9076714515686035,3.085437536239624,0.0,0.0
